ID,type,lng,lat,first_receive_tm,last_receive_tm,service_time,reward,unit_charging_cost,charge_rate_kwh_per_hour
818,c,116.601583,39.951345,120.0,210.0,30.0,12,0.0,0
819,c,116.264762,39.879389,60.0,120.0,30.0,18,0.0,0
820,c,116.413312,39.920956,90.0,120.0,30.0,7,0.0,0
821,c,116.612853,40.113837,120.0,150.0,30.0,13,0.0,0
822,c,116.323066,39.964123,0.0,90.0,30.0,13,0.0,0
823,c,116.264833,39.889698,60.0,150.0,30.0,14,0.0,0
824,c,116.170769,40.083826,0.0,90.0,30.0,13,0.0,0
825,c,116.505318,39.803869,90.0,150.0,30.0,12,0.0,0
826,c,116.365765,40.035422,90.0,120.0,30.0,9,0.0,0
827,c,116.691096,39.87377,90.0,210.0,30.0,11,0.0,0
828,c,116.350996,39.729134,60.0,180.0,30.0,11,0.0,0
829,c,116.144042,40.061772,0.0,90.0,30.0,5,0.0,0
830,c,116.27513,40.133649,0.0,60.0,30.0,7,0.0,0
831,c,116.210238,39.762206,120.0,240.0,30.0,18,0.0,0
832,c,116.312152,39.696668,0.0,120.0,30.0,14,0.0,0
833,c,116.437027,40.055259,120.0,210.0,30.0,20,0.0,0
834,c,116.431985,39.81974,120.0,210.0,30.0,7,0.0,0
835,c,116.622704,39.935082,120.0,180.0,30.0,10,0.0,0
836,c,116.485339,40.014539,180.0,240.0,30.0,19,0.0,0
837,c,116.208981,40.06799,120.0,240.0,30.0,15,0.0,0
838,c,116.181471,40.123751,0.0,120.0,30.0,7,0.0,0
839,c,116.337425,39.753076,120.0,210.0,30.0,18,0.0,0
840,c,116.136034,39.83525,150.0,210.0,30.0,14,0.0,0
841,c,116.240755,40.075163,30.0,60.0,30.0,8,0.0,0
842,c,116.469082,40.137993,150.0,180.0,30.0,19,0.0,0
843,c,116.469065,39.892877,0.0,120.0,30.0,5,0.0,0
844,c,116.323259,40.171083,150.0,240.0,30.0,9,0.0,0
845,c,116.616135,40.138521,120.0,210.0,30.0,13,0.0,0
846,c,116.34264,40.063554,90.0,180.0,30.0,15,0.0,0
847,c,116.556911,39.92353,90.0,120.0,30.0,9,0.0,0
848,c,116.348761,39.716274,0.0,120.0,30.0,19,0.0,0
849,c,116.165472,39.712515,120.0,240.0,30.0,19,0.0,0
850,c,116.230865,39.763171,90.0,180.0,30.0,14,0.0,0
851,c,116.12447,39.986574,120.0,180.0,30.0,8,0.0,0
852,c,116.534002,39.968857,180.0,240.0,30.0,20,0.0,0
853,c,116.337,40.058235,120.0,150.0,30.0,20,0.0,0
854,c,116.128103,39.726369,90.0,210.0,30.0,16,0.0,0
855,c,116.369858,40.006429,0.0,60.0,30.0,16,0.0,0
856,c,116.668644,39.94412,150.0,240.0,30.0,8,0.0,0
857,c,116.190539,39.808366,120.0,180.0,30.0,12,0.0,0
858,c,116.170541,39.971716,120.0,150.0,30.0,16,0.0,0
859,c,116.492395,39.908854,120.0,150.0,30.0,13,0.0,0
860,c,116.260493,39.884618,30.0,150.0,30.0,13,0.0,0
861,c,116.284082,39.730811,60.0,150.0,30.0,7,0.0,0
862,c,116.161678,39.71829,90.0,180.0,30.0,8,0.0,0
863,c,116.405059,39.930655,60.0,90.0,30.0,5,0.0,0
864,c,116.574998,39.960586,120.0,150.0,30.0,16,0.0,0
865,c,116.363753,40.117632,150.0,240.0,30.0,16,0.0,0
866,c,116.155469,39.801322,120.0,210.0,30.0,19,0.0,0
867,c,116.361031,39.906951,0.0,60.0,30.0,19,0.0,0
868,c,116.28874,39.786702,150.0,210.0,30.0,17,0.0,0
869,c,116.206663,40.107099,0.0,30.0,30.0,9,0.0,0
870,c,116.527331,40.080994,60.0,90.0,30.0,10,0.0,0
871,c,116.57284,39.917628,120.0,240.0,30.0,12,0.0,0
872,c,116.630911,39.993813,120.0,180.0,30.0,10,0.0,0
873,c,116.414982,40.078256,180.0,240.0,30.0,15,0.0,0
874,c,116.623279,39.894458,90.0,120.0,30.0,11,0.0,0
875,c,116.519177,39.906137,120.0,240.0,30.0,19,0.0,0
876,c,116.148609,39.805588,0.0,60.0,30.0,9,0.0,0
877,c,116.261002,39.879082,30.0,120.0,30.0,12,0.0,0
878,c,116.17085,39.7394,0.0,60.0,30.0,18,0.0,0
879,c,116.2828,39.93925,90.0,120.0,30.0,16,0.0,0
880,c,116.222344,39.849481,0.0,90.0,30.0,17,0.0,0
881,c,116.500465,39.825699,90.0,210.0,30.0,10,0.0,0
882,c,116.205646,40.070126,0.0,90.0,30.0,13,0.0,0
883,c,116.607649,39.944362,60.0,120.0,30.0,16,0.0,0
884,c,116.162759,39.810766,60.0,120.0,30.0,17,0.0,0
885,c,116.555736,40.11949,30.0,60.0,30.0,18,0.0,0
886,c,116.343265,40.089681,210.0,240.0,30.0,5,0.0,0
887,c,116.185276,39.832816,90.0,180.0,30.0,12,0.0,0
888,c,116.386431,39.843064,120.0,210.0,30.0,20,0.0,0
889,c,116.41098,40.030569,30.0,90.0,30.0,12,0.0,0
890,c,116.180581,39.720721,60.0,120.0,30.0,12,0.0,0
891,c,116.172601,40.050059,0.0,30.0,30.0,9,0.0,0
892,c,116.632738,39.975194,0.0,120.0,30.0,16,0.0,0
893,c,116.609667,40.13849,30.0,120.0,30.0,19,0.0,0
894,c,116.587707,40.019743,60.0,150.0,30.0,15,0.0,0
895,c,116.638414,40.032178,180.0,210.0,30.0,5,0.0,0
896,c,116.211964,39.754305,60.0,90.0,30.0,19,0.0,0
897,c,116.491579,39.861282,120.0,210.0,30.0,15,0.0,0
898,c,116.4374,40.082763,0.0,90.0,30.0,19,0.0,0
899,c,116.395638,39.941256,0.0,60.0,30.0,6,0.0,0
900,c,116.573552,39.798785,210.0,240.0,30.0,12,0.0,0
901,c,116.421719,39.931462,120.0,150.0,30.0,5,0.0,0
902,c,116.408283,39.940084,180.0,210.0,30.0,13,0.0,0
903,c,116.527266,40.025129,90.0,180.0,30.0,9,0.0,0
904,c,116.273615,39.842285,60.0,120.0,30.0,13,0.0,0
905,c,116.137914,39.782833,150.0,210.0,30.0,10,0.0,0
906,c,116.324795,39.984417,120.0,180.0,30.0,20,0.0,0
907,c,116.191414,40.086159,0.0,120.0,30.0,10,0.0,0
908,c,116.513081,40.104469,60.0,180.0,30.0,10,0.0,0
909,c,116.49686,39.900506,120.0,210.0,30.0,12,0.0,0
910,c,116.24927,40.159909,120.0,180.0,30.0,9,0.0,0
911,c,116.165764,39.713991,210.0,240.0,30.0,10,0.0,0
912,c,116.56333,39.95641,60.0,90.0,30.0,13,0.0,0
913,c,116.381159,40.058034,0.0,60.0,30.0,17,0.0,0
914,c,116.632613,40.054434,0.0,90.0,30.0,20,0.0,0
915,c,116.710282,39.898926,150.0,210.0,30.0,6,0.0,0
916,c,116.45922,40.134303,180.0,240.0,30.0,17,0.0,0
917,c,116.503539,39.774918,90.0,120.0,30.0,18,0.0,0
918,c,116.476869,39.851321,90.0,120.0,30.0,13,0.0,0
919,c,116.162928,39.991775,90.0,210.0,30.0,15,0.0,0
920,c,116.485235,39.962621,120.0,210.0,30.0,9,0.0,0
921,c,116.200811,39.822021,180.0,240.0,30.0,7,0.0,0
922,c,116.297384,39.827821,120.0,180.0,30.0,12,0.0,0
923,c,116.588178,39.805009,90.0,210.0,30.0,19,0.0,0
924,c,116.47412,39.795751,30.0,150.0,30.0,14,0.0,0
925,c,116.426906,39.878846,0.0,120.0,30.0,7,0.0,0
926,c,116.686145,39.879488,30.0,120.0,30.0,16,0.0,0
927,c,116.485899,40.094478,120.0,150.0,30.0,10,0.0,0
928,c,116.526437,39.969044,60.0,90.0,30.0,18,0.0,0
929,c,116.208324,39.885131,60.0,180.0,30.0,13,0.0,0
930,c,116.260919,39.97327,30.0,120.0,30.0,19,0.0,0
931,c,116.24516,39.846082,30.0,90.0,30.0,20,0.0,0
932,c,116.326052,39.893198,150.0,210.0,30.0,6,0.0,0
933,c,116.38432,39.90058,120.0,150.0,30.0,6,0.0,0
934,c,116.42508,39.899121,120.0,240.0,30.0,12,0.0,0
935,c,116.286759,39.840604,60.0,90.0,30.0,9,0.0,0
936,c,116.389983,40.13511,60.0,150.0,30.0,19,0.0,0
937,c,116.593638,40.051673,120.0,180.0,30.0,18,0.0,0
938,c,116.20632,40.145257,120.0,240.0,30.0,12,0.0,0
939,c,116.321564,39.971128,60.0,150.0,30.0,8,0.0,0
940,c,116.230067,39.851956,30.0,120.0,30.0,20,0.0,0
941,c,116.534027,39.787294,150.0,210.0,30.0,6,0.0,0
942,c,116.293126,39.965313,90.0,120.0,30.0,16,0.0,0
943,c,116.258976,40.000048,120.0,210.0,30.0,9,0.0,0
944,c,116.651001,39.868912,120.0,210.0,30.0,11,0.0,0
945,c,116.192202,39.898199,120.0,210.0,30.0,12,0.0,0
946,c,116.191229,39.938361,90.0,150.0,30.0,5,0.0,0
947,c,116.188577,39.829535,180.0,210.0,30.0,7,0.0,0
948,c,116.500518,39.847678,90.0,120.0,30.0,7,0.0,0
949,c,116.36137,39.926668,120.0,240.0,30.0,20,0.0,0
950,c,116.693212,39.97668,60.0,150.0,30.0,20,0.0,0
951,c,116.405268,39.733836,60.0,120.0,30.0,14,0.0,0
952,c,116.61387,40.139222,180.0,210.0,30.0,11,0.0,0
953,c,116.496996,39.872342,0.0,120.0,30.0,15,0.0,0
954,c,116.560684,39.94038,60.0,180.0,30.0,17,0.0,0
955,c,116.143697,39.807933,0.0,60.0,30.0,11,0.0,0
956,c,116.340125,39.947808,150.0,210.0,30.0,11,0.0,0
957,c,116.529005,40.09698,120.0,150.0,30.0,11,0.0,0
958,c,116.353486,39.918234,120.0,150.0,30.0,6,0.0,0
959,c,116.156643,39.804024,90.0,180.0,30.0,11,0.0,0
960,c,116.539307,39.746222,120.0,210.0,30.0,14,0.0,0
961,c,116.161085,39.9646,150.0,210.0,30.0,13,0.0,0
962,c,116.150649,39.798466,120.0,150.0,30.0,20,0.0,0
963,c,116.356876,39.930057,0.0,120.0,30.0,14,0.0,0
964,c,116.170366,40.136838,120.0,240.0,30.0,9,0.0,0
965,c,116.424251,39.892495,120.0,210.0,30.0,17,0.0,0
966,c,116.304065,40.047154,0.0,90.0,30.0,15,0.0,0
967,c,116.162306,40.132568,0.0,60.0,30.0,9,0.0,0
968,c,116.331667,40.088197,60.0,180.0,30.0,12,0.0,0
969,c,116.243621,39.746045,60.0,150.0,30.0,9,0.0,0
970,c,116.393286,40.050826,30.0,120.0,30.0,7,0.0,0
971,c,116.523726,40.018196,0.0,90.0,30.0,16,0.0,0
972,c,116.686023,39.972804,60.0,120.0,30.0,12,0.0,0
973,c,116.43574,39.972662,60.0,90.0,30.0,16,0.0,0
974,c,116.277746,39.75736,120.0,150.0,30.0,8,0.0,0
975,c,116.297158,39.827777,90.0,180.0,30.0,19,0.0,0
976,c,116.36626,39.901812,90.0,150.0,30.0,6,0.0,0
977,c,116.26023,40.155766,150.0,210.0,30.0,5,0.0,0
978,c,116.241848,39.850099,120.0,150.0,30.0,16,0.0,0
979,c,116.453658,39.979031,90.0,210.0,30.0,6,0.0,0
980,c,116.352988,39.736755,60.0,180.0,30.0,17,0.0,0
981,c,116.619416,40.11006,30.0,150.0,30.0,15,0.0,0
982,c,116.332205,39.74249,0.0,90.0,30.0,8,0.0,0
983,c,116.345733,39.976605,210.0,240.0,30.0,10,0.0,0
984,c,116.471006,40.0581,180.0,210.0,30.0,11,0.0,0
985,c,116.275306,40.133517,30.0,150.0,30.0,14,0.0,0
986,c,116.485978,39.801095,0.0,120.0,30.0,18,0.0,0
987,c,116.439413,39.817117,0.0,90.0,30.0,12,0.0,0
988,c,116.62394,39.823015,60.0,120.0,30.0,19,0.0,0
989,c,116.631868,39.855823,150.0,180.0,30.0,14,0.0,0
990,c,116.476136,39.853568,90.0,120.0,30.0,11,0.0,0
991,c,116.516777,40.141279,0.0,90.0,30.0,15,0.0,0
992,c,116.504196,39.880799,0.0,90.0,30.0,14,0.0,0
993,c,116.340483,39.988839,180.0,210.0,30.0,20,0.0,0
994,c,116.333729,39.978227,120.0,180.0,30.0,13,0.0,0
995,c,116.13442,39.839739,210.0,240.0,30.0,20,0.0,0
996,c,116.589087,39.925365,60.0,180.0,30.0,16,0.0,0
997,c,116.463253,39.828817,60.0,150.0,30.0,16,0.0,0
998,c,116.209011,39.770369,120.0,210.0,30.0,10,0.0,0
999,c,116.309704,39.914747,0.0,60.0,30.0,19,0.0,0
1000,c,116.228062,39.91797,180.0,210.0,30.0,20,0.0,0
1001,f,116.2174,39.98459,0.0,960.0,0.0,0,0.5,137
1002,f,116.585962,39.919669,0.0,960.0,0.0,0,0.43,136
1003,f,116.258337,40.039448,0.0,960.0,0.0,0,0.49,61
1004,f,116.390516,39.806652,0.0,960.0,0.0,0,0.53,105
1005,f,116.670256,39.975514,0.0,960.0,0.0,0,0.54,137
1006,f,116.599632,39.905655,0.0,960.0,0.0,0,0.44,97
1007,f,116.217457,39.787417,0.0,960.0,0.0,0,0.41,138
1008,f,116.502812,40.13006,0.0,960.0,0.0,0,0.45,133
1009,f,116.561861,40.058198,0.0,960.0,0.0,0,0.43,86
1010,f,116.203138,40.108127,0.0,960.0,0.0,0,0.49,129
1011,f,116.504059,39.863699,0.0,960.0,0.0,0,0.5,103
1012,f,116.424813,39.899581,0.0,960.0,0.0,0,0.55,55
1013,f,116.624543,39.925418,0.0,960.0,0.0,0,0.41,136
1014,f,116.433181,39.888535,0.0,960.0,0.0,0,0.52,145
1015,f,116.377841,39.913232,0.0,960.0,0.0,0,0.52,84
1016,f,116.664135,39.872725,0.0,960.0,0.0,0,0.59,140
1017,f,116.352988,39.970718,0.0,960.0,0.0,0,0.43,61
1018,f,116.206756,40.107316,0.0,960.0,0.0,0,0.57,98
1019,f,116.455132,39.839993,0.0,960.0,0.0,0,0.47,141
1020,f,116.599981,39.965741,0.0,960.0,0.0,0,0.48,126
1021,f,116.172846,39.723572,0.0,960.0,0.0,0,0.59,63
1022,f,116.335947,39.820596,0.0,960.0,0.0,0,0.51,94
1023,f,116.200985,40.034208,0.0,960.0,0.0,0,0.53,103
1024,f,116.68586,39.972487,0.0,960.0,0.0,0,0.6,143
1025,f,116.457188,39.863456,0.0,960.0,0.0,0,0.44,128
1026,f,116.138081,39.988933,0.0,960.0,0.0,0,0.48,96
1027,f,116.551442,39.763097,0.0,960.0,0.0,0,0.45,123
1028,f,116.314554,39.858211,0.0,960.0,0.0,0,0.54,129
1029,f,116.10469,39.749999,0.0,960.0,0.0,0,0.54,78
1030,f,116.303607,40.024723,0.0,960.0,0.0,0,0.55,136
1031,f,116.442041,39.920481,0.0,960.0,0.0,0,0.47,113
1032,f,116.194423,39.91368,0.0,960.0,0.0,0,0.6,146
1033,f,116.179758,40.162597,0.0,960.0,0.0,0,0.42,118
1034,f,116.486105,39.912508,0.0,960.0,0.0,0,0.4,143
1035,f,116.4676,39.794389,0.0,960.0,0.0,0,0.41,63
1036,f,116.236991,39.842206,0.0,960.0,0.0,0,0.43,67
1037,f,116.442219,39.75349,0.0,960.0,0.0,0,0.43,137
1038,f,116.46969,39.909685,0.0,960.0,0.0,0,0.44,87
1039,f,116.349319,39.725585,0.0,960.0,0.0,0,0.45,86
1040,f,116.497598,40.142543,0.0,960.0,0.0,0,0.49,59
1041,f,116.224683,39.953734,0.0,960.0,0.0,0,0.41,82
1042,f,116.403354,39.865386,0.0,960.0,0.0,0,0.5,125
1043,f,116.248411,39.831935,0.0,960.0,0.0,0,0.43,76
1044,f,116.493575,39.90712,0.0,960.0,0.0,0,0.55,118
1045,f,116.329388,39.967074,0.0,960.0,0.0,0,0.55,129
1046,f,116.189809,39.725939,0.0,960.0,0.0,0,0.6,134
1047,f,116.438641,39.799719,0.0,960.0,0.0,0,0.45,109
1048,f,116.357893,39.892747,0.0,960.0,0.0,0,0.42,63
1049,f,116.407998,39.749117,0.0,960.0,0.0,0,0.53,99
1050,f,116.216938,39.789261,0.0,960.0,0.0,0,0.57,139
1051,f,116.553989,39.795011,0.0,960.0,0.0,0,0.58,73
1052,f,116.53963,39.795414,0.0,960.0,0.0,0,0.58,129
1053,f,116.534639,40.0909,0.0,960.0,0.0,0,0.51,126
1054,f,116.437925,39.756927,0.0,960.0,0.0,0,0.43,83
1055,f,116.22105,40.166143,0.0,960.0,0.0,0,0.45,65
1056,f,116.326814,39.951735,0.0,960.0,0.0,0,0.57,89
1057,f,116.182432,40.075431,0.0,960.0,0.0,0,0.55,94
1058,f,116.283392,40.100405,0.0,960.0,0.0,0,0.42,85
1059,f,116.261736,39.72376,0.0,960.0,0.0,0,0.4,87
1060,f,116.552526,40.044258,0.0,960.0,0.0,0,0.47,101
1061,f,116.184164,40.028045,0.0,960.0,0.0,0,0.59,69
1062,f,116.44744,39.90874,0.0,960.0,0.0,0,0.45,94
1063,f,116.477662,39.871087,0.0,960.0,0.0,0,0.4,63
1064,f,116.275942,39.969818,0.0,960.0,0.0,0,0.54,145
1065,f,116.582867,39.915754,0.0,960.0,0.0,0,0.46,140
1066,f,116.41109,39.974251,0.0,960.0,0.0,0,0.54,138
1067,f,116.299608,39.959584,0.0,960.0,0.0,0,0.56,105
1068,f,116.514712,39.90999,0.0,960.0,0.0,0,0.45,97
1069,f,116.206083,39.933897,0.0,960.0,0.0,0,0.58,134
1070,f,116.2022,39.886733,0.0,960.0,0.0,0,0.44,110
1071,f,116.668215,39.911538,0.0,960.0,0.0,0,0.5,64
1072,f,116.168679,40.146756,0.0,960.0,0.0,0,0.56,62
1073,f,116.435277,39.977674,0.0,960.0,0.0,0,0.57,67
1074,f,116.408276,40.049474,0.0,960.0,0.0,0,0.58,105
1075,f,116.236187,39.929315,0.0,960.0,0.0,0,0.44,144
1076,f,116.382974,39.948041,0.0,960.0,0.0,0,0.51,149
1077,f,116.311107,39.973223,0.0,960.0,0.0,0,0.4,125
1078,f,116.237721,39.83716,0.0,960.0,0.0,0,0.55,81
1079,f,116.610408,39.836067,0.0,960.0,0.0,0,0.59,148
1080,f,116.293596,40.147832,0.0,960.0,0.0,0,0.58,71
1081,f,116.27702,39.830488,0.0,960.0,0.0,0,0.59,127
1082,f,116.455538,39.950869,0.0,960.0,0.0,0,0.43,129
1083,f,116.205729,39.884996,0.0,960.0,0.0,0,0.53,93
1084,f,116.525821,40.007413,0.0,960.0,0.0,0,0.57,63
1085,f,116.542853,39.901007,0.0,960.0,0.0,0,0.59,112
1086,f,116.701421,39.955495,0.0,960.0,0.0,0,0.4,66
1087,f,116.348421,39.716028,0.0,960.0,0.0,0,0.45,119
1088,f,116.569945,39.811924,0.0,960.0,0.0,0,0.42,107
1089,f,116.268567,39.834271,0.0,960.0,0.0,0,0.53,140
1090,f,116.583337,39.91997,0.0,960.0,0.0,0,0.49,70
1091,f,116.51337,39.930022,0.0,960.0,0.0,0,0.43,140
1092,f,116.325338,39.97143,0.0,960.0,0.0,0,0.43,134
1093,f,116.196741,39.922657,0.0,960.0,0.0,0,0.58,131
1094,f,116.140187,39.859227,0.0,960.0,0.0,0,0.52,123
1095,f,116.314825,40.074427,0.0,960.0,0.0,0,0.55,96
1096,f,116.46708,39.931013,0.0,960.0,0.0,0,0.58,135
1097,f,116.548662,40.036603,0.0,960.0,0.0,0,0.53,128
1098,f,116.351686,40.089501,0.0,960.0,0.0,0,0.59,76
1099,f,116.475229,39.794744,0.0,960.0,0.0,0,0.44,83
1100,f,116.186725,39.733337,0.0,960.0,0.0,0,0.56,113
